Annee;Diplôme;Numéro de l'établissement;Établissement;Code de l'académie;Académie;Code du domaine;Domaine;Code de la discipline;Discipline;situation;Remarque;Nombre de réponses;Taux de réponse;Poids de la discipline;Taux d’insertion;% emplois cadre ou professions intermédiaires;% emplois stables;% emplois à temps plein;Salaire net médian des emplois à temps plein;Salaire brut annuel estimé;% de diplômés boursiers;Taux de chômage régional;Salaire net mensuel médian régional;% emplois cadre;% emplois extérieurs à la région de l’université;% femmes;Salaire net mensuel régional 1er quartile;Salaire net mensuel régional 3ème quartile;cle_ETAB;cle_DISC
2013;LICENCE PRO;0911975C;Evry Val-d'Essonne;A25;Versailles;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;30 mois après le diplôme;;27;88;11;ns;ns;ns;ns;ns;ns;5.00;8.8;2070;ns;ns;ns;1630;2580;Evry Val-d'Essonne_30;disc15_30
2013;LICENCE PRO;0911975C;Evry Val-d'Essonne;A25;Versailles;STS;Sciences, technologies et santé;disc16;Informatique;18 mois après le diplôme;;16;65;6;ns;ns;ns;ns;ns;ns;5.00;8.8;2070;ns;ns;ns;1630;2580;Evry Val-d'Essonne_18;disc16_18
2013;LICENCE PRO;0911975C;Evry Val-d'Essonne;A25;Versailles;STS;Sciences, technologies et santé;disc16;Informatique;30 mois après le diplôme;;16;65;6;ns;ns;ns;ns;ns;ns;5.00;8.8;2070;ns;ns;ns;1630;2580;Evry Val-d'Essonne_30;disc16_30
2013;LICENCE PRO;0921204J;Paris Ouest Nanterre La Défense;A25;Versailles;LLA;Lettres, langues, arts;disc06;Lettres, langues, arts;18 mois après le diplôme;Université ayant participé à l'enquête mais dont le taux de réponse obtenu est insuffisant pour que les résultats soient jugés exploitables;3;60;;ns;ns;ns;ns;ns;ns;5.00;8.8;2070;ns;ns;ns;1630;2580;Paris Ouest Nanterre La Défense_18;disc06_18
2013;LICENCE PRO;0921204J;Paris Ouest Nanterre La Défense;A25;Versailles;SHS;Sciences humaines et sociales;disc07;Ensemble sciences humaines et sociales;18 mois après le diplôme;Université ayant participé à l'enquête mais dont le taux de réponse obtenu est insuffisant pour que les résultats soient jugés exploitables;14;31;;ns;ns;ns;ns;ns;ns;5.00;8.8;2070;ns;ns;ns;1630;2580;Paris Ouest Nanterre La Défense_18;disc07_18
2013;LICENCE PRO;0921204J;Paris Ouest Nanterre La Défense;A25;Versailles;SHS;Sciences humaines et sociales;disc07;Ensemble sciences humaines et sociales;30 mois après le diplôme;Université ayant participé à l'enquête mais dont le taux de réponse obtenu est insuffisant pour que les résultats soient jugés exploitables;14;31;;ns;ns;ns;ns;ns;ns;5.00;8.8;2070;ns;ns;ns;1630;2580;Paris Ouest Nanterre La Défense_30;disc07_30
2013;LICENCE PRO;0921204J;Paris Ouest Nanterre La Défense;A25;Versailles;SHS;Sciences humaines et sociales;disc10;Information communication;18 mois après le diplôme;Université ayant participé à l'enquête mais dont le taux de réponse obtenu est insuffisant pour que les résultats soient jugés exploitables;13;45;;ns;ns;ns;ns;ns;ns;5.00;8.8;2070;ns;ns;ns;1630;2580;Paris Ouest Nanterre La Défense_18;disc10_18
2013;LICENCE PRO;0921204J;Paris Ouest Nanterre La Défense;A25;Versailles;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;18 mois après le diplôme;Université ayant participé à l'enquête mais dont le taux de réponse obtenu est insuffisant pour que les résultats soient jugés exploitables;22;36;;ns;ns;ns;ns;ns;ns;5.00;8.8;2070;ns;ns;ns;1630;2580;Paris Ouest Nanterre La Défense_18;disc15_18
2013;LICENCE PRO;0931238R;Paris 13 - Paris Nord;A24;Créteil;DEG;Droit, économie et gestion;disc04;Gestion;30 mois après le diplôme;Université dont les résultats sont plus fragiles (taux de réponse inférieur à 50%);41;36;36;95;95;90;100;ns;ns;18.00;8.8;2070;5;13;75;1630;2580;Paris 13 - Paris Nord_30;disc04_30
2013;LICENCE PRO;0931238R;Paris 13 - Paris Nord;A24;Créteil;DEG;Droit, économie et gestion;disc05;Autres formations juridiques, économiques et de gestion;18 mois après le diplôme;Université dont les résultats sont plus fragiles (taux de réponse inférieur à 50%);7;28;6;ns;ns;ns;ns;ns;ns;18.00;8.8;2070;ns;ns;ns;1630;2580;Paris 13 - Paris Nord_18;disc05_18
2013;LICENCE PRO;0931238R;Paris 13 - Paris Nord;A24;Créteil;DEG;Droit, économie et gestion;disc05;Autres formations juridiques, économiques et de gestion;30 mois après le diplôme;Université dont les résultats sont plus fragiles (taux de réponse inférieur à 50%);7;28;6;ns;ns;ns;ns;ns;ns;18.00;8.8;2070;ns;ns;ns;1630;2580;Paris 13 - Paris Nord_30;disc05_30
2013;LICENCE PRO;0931238R;Paris 13 - Paris Nord;A24;Créteil;SHS;Sciences humaines et sociales;disc07;Ensemble sciences humaines et sociales;18 mois après le diplôme;Université dont les résultats sont plus fragiles (taux de réponse inférieur à 50%);32;33;29;ns;ns;ns;ns;ns;ns;18.00;8.8;2070;ns;ns;78;1630;2580;Paris 13 - Paris Nord_18;disc07_18
2013;LICENCE PRO;0931238R;Paris 13 - Paris Nord;A24;Créteil;SHS;Sciences humaines et sociales;disc11;Autres sciences humaines et sociales;30 mois après le diplôme;Université dont les résultats sont plus fragiles (taux de réponse inférieur à 50%);4;36;3;ns;ns;ns;ns;ns;ns;18.00;8.8;2070;ns;ns;ns;1630;2580;Paris 13 - Paris Nord_30;disc11_30
2013;LICENCE PRO;0931238R;Paris 13 - Paris Nord;A24;Créteil;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;18 mois après le diplôme;Université dont les résultats sont plus fragiles (taux de réponse inférieur à 50%);37;39;29;92;91;71;100;ns;ns;18.00;8.8;2070;2;17;8;1630;2580;Paris 13 - Paris Nord_18;disc12_18
2013;LICENCE PRO;0931238R;Paris 13 - Paris Nord;A24;Créteil;STS;Sciences, technologies et santé;disc14;Sciences fondamentales;18 mois après le diplôme;Université dont les résultats sont plus fragiles (taux de réponse inférieur à 50%);1;50;1;ns;ns;ns;ns;ns;ns;18.00;8.8;2070;ns;nd;ns;1630;2580;Paris 13 - Paris Nord_18;disc14_18
2013;LICENCE PRO;0931238R;Paris 13 - Paris Nord;A24;Créteil;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;18 mois après le diplôme;Université dont les résultats sont plus fragiles (taux de réponse inférieur à 50%);26;35;20;ns;ns;ns;ns;ns;ns;18.00;8.8;2070;ns;ns;ns;1630;2580;Paris 13 - Paris Nord_18;disc15_18
2013;LICENCE PRO;0931827F;Paris 8 - Vincennes Saint-Denis;A24;Créteil;DEG;Droit, économie et gestion;disc04;Gestion;30 mois après le diplôme;;18;55;55;ns;ns;ns;ns;ns;ns;6.00;8.8;2070;ns;ns;ns;1630;2580;Paris 8 - Vincennes Saint-Denis_30;disc04_30
2013;LICENCE PRO;0931827F;Paris 8 - Vincennes Saint-Denis;A24;Créteil;LLA;Lettres, langues, arts;disc06;Lettres, langues, arts;18 mois après le diplôme;;1;50;3;ns;ns;ns;ns;nd;nd;6.00;8.8;2070;ns;ns;ns;1630;2580;Paris 8 - Vincennes Saint-Denis_18;disc06_18
2013;LICENCE PRO;0931827F;Paris 8 - Vincennes Saint-Denis;A24;Créteil;LLA;Lettres, langues, arts;disc06;Lettres, langues, arts;30 mois après le diplôme;;1;50;3;ns;ns;ns;ns;nd;nd;6.00;8.8;2070;ns;ns;ns;1630;2580;Paris 8 - Vincennes Saint-Denis_30;disc06_30
2013;LICENCE PRO;0931827F;Paris 8 - Vincennes Saint-Denis;A24;Créteil;SHS;Sciences humaines et sociales;disc07;Ensemble sciences humaines et sociales;18 mois après le diplôme;;7;36;32;ns;ns;ns;ns;ns;ns;6.00;8.8;2070;ns;ns;ns;1630;2580;Paris 8 - Vincennes Saint-Denis_18;disc07_18
2013;LICENCE PRO;0931827F;Paris 8 - Vincennes Saint-Denis;A24;Créteil;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;18 mois après le diplôme;;4;69;10;ns;ns;ns;ns;ns;ns;6.00;8.8;2070;ns;ns;ns;1630;2580;Paris 8 - Vincennes Saint-Denis_18;disc12_18
2013;LICENCE PRO;0941111X;Paris-Est Créteil;A24;Créteil;DEG;Droit, économie et gestion;disc03;Économie;30 mois après le diplôme;;6;57;3;ns;ns;ns;ns;ns;ns;14.00;8.8;2070;ns;ns;ns;1630;2580;Paris-Est Créteil_30;disc03_30
2013;LICENCE PRO;0941111X;Paris-Est Créteil;A24;Créteil;DEG;Droit, économie et gestion;disc04;Gestion;18 mois après le diplôme;;109;52;49;80;55;48;82;ns;ns;14.00;8.8;2070;6;19;60;1630;2580;Paris-Est Créteil_18;disc04_18
2013;LICENCE PRO;0941111X;Paris-Est Créteil;A24;Créteil;STS;Sciences, technologies et santé;disc14;Sciences fondamentales;30 mois après le diplôme;;12;54;5;ns;ns;ns;ns;ns;ns;14.00;8.8;2070;ns;ns;ns;1630;2580;Paris-Est Créteil_30;disc14_30
2013;LICENCE PRO;0941111X;Paris-Est Créteil;A24;Créteil;STS;Sciences, technologies et santé;disc17;Autres sciences, technologies et santé;30 mois après le diplôme;;3;43;1;ns;ns;ns;ns;ns;ns;14.00;8.8;2070;ns;ns;ns;1630;2580;Paris-Est Créteil_30;disc17_30
2013;LICENCE PRO;0951793H;Cergy-Pontoise;A25;Versailles;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;18 mois après le diplôme;;77;60;39;95;98;88;100;1950;30400;11.00;8.8;2070;3;41;21;1630;2580;Cergy-Pontoise_18;disc15_18
2013;LICENCE PRO;0951793H;Cergy-Pontoise;A25;Versailles;STS;Sciences, technologies et santé;disc16;Informatique;18 mois après le diplôme;;4;47;2;ns;ns;ns;ns;ns;ns;11.00;8.8;2070;ns;ns;ns;1630;2580;Cergy-Pontoise_18;disc16_18
2013;LICENCE PRO;0951793H;Cergy-Pontoise;A25;Versailles;STS;Sciences, technologies et santé;disc16;Informatique;30 mois après le diplôme;;4;47;2;ns;ns;ns;ns;ns;ns;11.00;8.8;2070;ns;ns;ns;1630;2580;Cergy-Pontoise_30;disc16_30
2014;LICENCE PRO;0511296G;Reims - Champagne Ardenne;A19;Reims;SHS;Sciences humaines et sociales;disc10;Information communication;18 mois après le diplôme;;30;64;9;ns;ns;ns;ns;ns;ns;26.00;9.4;1800;ns;ns;53;1430;2130;Reims - Champagne Ardenne_18;disc10_18
2014;LICENCE PRO;0511296G;Reims - Champagne Ardenne;A19;Reims;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;30 mois après le diplôme;;63;55;21;95;79;76;100;1640;25600;26.00;9.4;1800;10;50;27;1430;2130;Reims - Champagne Ardenne_30;disc15_30
2014;LICENCE PRO;0542493S;Lorraine;A12;Nancy-Metz;DEG;Droit, économie et gestion;disc02;Droit;30 mois après le diplôme;;14;67;2;ns;ns;ns;ns;ns;ns;22.00;9.4;1800;ns;ns;ns;1430;2130;Lorraine_30;disc02_30
2014;LICENCE PRO;0542493S;Lorraine;A12;Nancy-Metz;DEG;Droit, économie et gestion;disc04;Gestion;18 mois après le diplôme;;292;64;35;91;40;68;97;1570;24500;22.00;9.4;1800;7;31;63;1430;2130;Lorraine_18;disc04_18
2014;LICENCE PRO;0542493S;Lorraine;A12;Nancy-Metz;SHS;Sciences humaines et sociales;disc10;Information communication;30 mois après le diplôme;;42;73;5;90;39;68;87;ns;ns;22.00;9.4;1800;15;47;71;1430;2130;Lorraine_30;disc10_30
2014;LICENCE PRO;0542493S;Lorraine;A12;Nancy-Metz;SHS;Sciences humaines et sociales;disc10;Information communication;18 mois après le diplôme;;42;73;5;77;32;48;94;ns;ns;22.00;9.4;1800;9;47;71;1430;2130;Lorraine_18;disc10_18
2014;LICENCE PRO;0542493S;Lorraine;A12;Nancy-Metz;SHS;Sciences humaines et sociales;disc11;Autres sciences humaines et sociales;30 mois après le diplôme;;21;69;2;ns;ns;ns;ns;ns;ns;22.00;9.4;1800;ns;ns;ns;1430;2130;Lorraine_30;disc11_30
2014;LICENCE PRO;0542493S;Lorraine;A12;Nancy-Metz;STS;Sciences, technologies et santé;disc14;Sciences fondamentales;18 mois après le diplôme;;14;89;1;ns;ns;ns;ns;ns;ns;22.00;9.4;1800;ns;ns;ns;1430;2130;Lorraine_18;disc14_18
2014;LICENCE PRO;0542493S;Lorraine;A12;Nancy-Metz;STS;Sciences, technologies et santé;disc17;Autres sciences, technologies et santé;30 mois après le diplôme;;6;67;1;ns;ns;ns;ns;ns;ns;22.00;9.4;1800;ns;ns;ns;1430;2130;Lorraine_30;disc17_30
2014;LICENCE PRO;0542493S;Lorraine;A12;Nancy-Metz;STS;Sciences, technologies et santé;disc17;Autres sciences, technologies et santé;18 mois après le diplôme;;6;67;1;ns;ns;ns;ns;ns;ns;22.00;9.4;1800;ns;ns;ns;1430;2130;Lorraine_18;disc17_18
2014;LICENCE PRO;0561718N;Bretagne-Sud;A14;Rennes;DEG;Droit, économie et gestion;disc01;Ensemble formations juridiques, économiques et de gestion;30 mois après le diplôme;;30;67;17;97;ns;ns;ns;ns;ns;27.00;8.1;1750;ns;ns;73;1420;2080;Bretagne-Sud_30;disc01_30
2014;LICENCE PRO;0561718N;Bretagne-Sud;A14;Rennes;STS;Sciences, technologies et santé;disc13;Sciences de la vie et de la terre;18 mois après le diplôme;;35;84;17;89;ns;55;ns;ns;ns;27.00;8.1;1750;ns;74;60;1420;2080;Bretagne-Sud_18;disc13_18
2014;LICENCE PRO;0561718N;Bretagne-Sud;A14;Rennes;STS;Sciences, technologies et santé;disc17;Autres sciences, technologies et santé;30 mois après le diplôme;;23;82;11;ns;ns;ns;ns;ns;ns;27.00;8.1;1750;ns;ns;ns;1420;2080;Bretagne-Sud_30;disc17_30
2014;LICENCE PRO;0593279U;Valenciennes - Hainaut-Cambrésis;A09;Lille;SHS;Sciences humaines et sociales;disc11;Autres sciences humaines et sociales;30 mois après le diplôme;;1;40;0;ns;ns;ns;ns;nd;nd;29.00;11.7;1830;ns;ns;ns;1470;2140;Valenciennes - Hainaut-Cambrésis_30;disc11_30
2014;LICENCE PRO;0593279U;Valenciennes - Hainaut-Cambrésis;A09;Lille;SHS;Sciences humaines et sociales;disc11;Autres sciences humaines et sociales;18 mois après le diplôme;;1;40;0;ns;ns;ns;ns;ns;ns;29.00;11.7;1830;ns;ns;ns;1470;2140;Valenciennes - Hainaut-Cambrésis_18;disc11_18
2014;LICENCE PRO;0593559Y;Lille 1 - Sciences technologies;A09;Lille;DEG;Droit, économie et gestion;disc03;Économie;30 mois après le diplôme;;8;91;3;ns;ns;ns;ns;ns;ns;19.00;11.7;1830;ns;ns;ns;1470;2140;Lille 1 - Sciences technologies_30;disc03_30
2014;LICENCE PRO;0593559Y;Lille 1 - Sciences technologies;A09;Lille;SHS;Sciences humaines et sociales;disc11;Autres sciences humaines et sociales;18 mois après le diplôme;;12;75;4;ns;ns;ns;ns;ns;ns;19.00;11.7;1830;ns;ns;ns;1470;2140;Lille 1 - Sciences technologies_18;disc11_18
2014;LICENCE PRO;0593559Y;Lille 1 - Sciences technologies;A09;Lille;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;30 mois après le diplôme;;148;92;48;93;97;82;99;1550;24200;19.00;11.7;1830;13;27;24;1470;2140;Lille 1 - Sciences technologies_30;disc12_30
2014;LICENCE PRO;0593560Z;Lille 2 - Droit et santé;A09;Lille;DEG;Droit, économie et gestion;disc03;Économie;30 mois après le diplôme;;10;69;8;ns;ns;ns;ns;ns;ns;23.00;11.7;1830;ns;ns;ns;1470;2140;Lille 2 - Droit et santé_30;disc03_30
2014;LICENCE PRO;0593560Z;Lille 2 - Droit et santé;A09;Lille;DEG;Droit, économie et gestion;disc03;Économie;18 mois après le diplôme;;10;69;8;ns;ns;ns;ns;ns;ns;23.00;11.7;1830;ns;ns;ns;1470;2140;Lille 2 - Droit et santé_18;disc03_18
2014;LICENCE PRO;0593560Z;Lille 2 - Droit et santé;A09;Lille;DEG;Droit, économie et gestion;disc04;Gestion;30 mois après le diplôme;;52;79;42;94;82;86;100;1600;25000;23.00;11.7;1830;12;12;61;1470;2140;Lille 2 - Droit et santé_30;disc04_30
2014;LICENCE PRO;0593560Z;Lille 2 - Droit et santé;A09;Lille;DEG;Droit, économie et gestion;disc04;Gestion;18 mois après le diplôme;;52;79;42;92;74;77;98;1550;24200;23.00;11.7;1830;10;12;61;1470;2140;Lille 2 - Droit et santé_18;disc04_18
2014;LICENCE PRO;0593560Z;Lille 2 - Droit et santé;A09;Lille;STS;Sciences, technologies et santé;disc17;Autres sciences, technologies et santé;18 mois après le diplôme;;13;83;11;ns;ns;ns;ns;ns;ns;23.00;11.7;1830;ns;ns;ns;1470;2140;Lille 2 - Droit et santé_18;disc17_18
2014;LICENCE PRO;0593561A;Lille 3 - Charles-de-Gaulle;A09;Lille;DEG;Droit, économie et gestion;disc01;Ensemble formations juridiques, économiques et de gestion;30 mois après le diplôme;;25;78;38;ns;ns;ns;ns;ns;ns;26.00;11.7;1830;ns;ns;ns;1470;2140;Lille 3 - Charles-de-Gaulle_30;disc01_30
2014;LICENCE PRO;0593561A;Lille 3 - Charles-de-Gaulle;A09;Lille;DEG;Droit, économie et gestion;disc04;Gestion;30 mois après le diplôme;;25;78;38;ns;ns;ns;ns;ns;ns;26.00;11.7;1830;ns;ns;ns;1470;2140;Lille 3 - Charles-de-Gaulle_30;disc04_30
2014;LICENCE PRO;0593561A;Lille 3 - Charles-de-Gaulle;A09;Lille;DEG;Droit, économie et gestion;disc04;Gestion;18 mois après le diplôme;;25;78;38;ns;ns;ns;ns;ns;ns;26.00;11.7;1830;ns;ns;ns;1470;2140;Lille 3 - Charles-de-Gaulle_18;disc04_18
2014;LICENCE PRO;0593561A;Lille 3 - Charles-de-Gaulle;A09;Lille;SHS;Sciences humaines et sociales;disc08;Histoire-géographie;30 mois après le diplôme;;5;88;6;ns;ns;ns;ns;ns;ns;26.00;11.7;1830;ns;ns;ns;1470;2140;Lille 3 - Charles-de-Gaulle_30;disc08_30
2014;LICENCE PRO;0595964M;Littoral - Côte d'Opale;A09;Lille;DEG;Droit, économie et gestion;disc02;Droit;18 mois après le diplôme;;7;57;3;ns;ns;ns;ns;ns;ns;33.00;11.7;1830;ns;ns;ns;1470;2140;Littoral - Côte d'Opale_18;disc02_18
2014;LICENCE PRO;0595964M;Littoral - Côte d'Opale;A09;Lille;STS;Sciences, technologies et santé;disc13;Sciences de la vie et de la terre;18 mois après le diplôme;;5;67;2;ns;ns;ns;ns;ns;ns;33.00;11.7;1830;ns;ns;ns;1470;2140;Littoral - Côte d'Opale_18;disc13_18
2014;LICENCE PRO;0623957P;Artois;A09;Lille;DEG;Droit, économie et gestion;disc04;Gestion;30 mois après le diplôme;;111;74;33;93;48;75;94;1510;23500;25.00;11.7;1830;12;15;47;1470;2140;Artois_30;disc04_30
2014;LICENCE PRO;0623957P;Artois;A09;Lille;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;30 mois après le diplôme;;216;77;59;94;80;81;98;1600;25000;25.00;11.7;1830;7;27;16;1470;2140;Artois_30;disc12_30
2014;LICENCE PRO;0623957P;Artois;A09;Lille;STS;Sciences, technologies et santé;disc14;Sciences fondamentales;18 mois après le diplôme;;14;88;4;ns;ns;ns;ns;ns;ns;25.00;11.7;1830;ns;ns;ns;1470;2140;Artois_18;disc14_18
2014;LICENCE PRO;0623957P;Artois;A09;Lille;STS;Sciences, technologies et santé;disc16;Informatique;30 mois après le diplôme;;28;78;8;ns;ns;ns;ns;ns;ns;25.00;11.7;1830;ns;ns;ns;1470;2140;Artois_30;disc16_30
2014;LICENCE PRO;0632035V;Clermont Auvergne;A06;Clermont-Ferrand;DEG;Droit, économie et gestion;disc04;Gestion;30 mois après le diplôme;;170;80;25;96;33;79;98;1530;23800;23.00;8.2;1830;3;26;66;1470;2180;Clermont Auvergne_30;disc04_30
2014;LICENCE PRO;0632035V;Clermont Auvergne;A06;Clermont-Ferrand;DEG;Droit, économie et gestion;disc04;Gestion;18 mois après le diplôme;;170;80;25;92;45;70;99;1380;21600;23.00;8.2;1830;1;26;66;1470;2180;Clermont Auvergne_18;disc04_18
2014;LICENCE PRO;0632035V;Clermont Auvergne;A06;Clermont-Ferrand;SHS;Sciences humaines et sociales;disc07;Ensemble sciences humaines et sociales;30 mois après le diplôme;;78;79;12;82;44;56;97;1360;21200;23.00;8.2;1830;14;48;59;1470;2180;Clermont Auvergne_30;disc07_30
2014;LICENCE PRO;0632035V;Clermont Auvergne;A06;Clermont-Ferrand;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;18 mois après le diplôme;;400;78;60;88;80;60;99;1530;23800;23.00;8.2;1830;9;39;29;1470;2180;Clermont Auvergne_18;disc12_18
2014;LICENCE PRO;0632035V;Clermont Auvergne;A06;Clermont-Ferrand;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;30 mois après le diplôme;;180;76;28;97;75;82;100;1650;25700;23.00;8.2;1830;8;36;20;1470;2180;Clermont Auvergne_30;disc15_30
2014;LICENCE PRO;0632035V;Clermont Auvergne;A06;Clermont-Ferrand;STS;Sciences, technologies et santé;disc16;Informatique;30 mois après le diplôme;;82;82;12;91;72;81;99;1500;23400;23.00;8.2;1830;16;34;19;1470;2180;Clermont Auvergne_30;disc16_30
2014;LICENCE PRO;0632035V;Clermont Auvergne;A06;Clermont-Ferrand;STS;Sciences, technologies et santé;disc16;Informatique;18 mois après le diplôme;;82;82;12;82;81;62;95;1480;23100;23.00;8.2;1830;15;34;19;1470;2180;Clermont Auvergne_18;disc16_18
2014;LICENCE PRO;0640251A;Pau - Pays de l'Adour;A04;Bordeaux;DEG;Droit, économie et gestion;disc03;Économie;18 mois après le diplôme;;12;94;5;ns;ns;ns;ns;ns;ns;17.00;9;1750;ns;ns;ns;1390;2060;Pau - Pays de l'Adour_18;disc03_18
2014;LICENCE PRO;0640251A;Pau - Pays de l'Adour;A04;Bordeaux;STS;Sciences, technologies et santé;disc16;Informatique;18 mois après le diplôme;;35;98;12;97;ns;74;100;ns;ns;17.00;9;1750;ns;19;;1390;2060;Pau - Pays de l'Adour_18;disc16_18
2014;LICENCE PRO;0660437S;Perpignan;A11;Montpellier;DEG;Droit, économie et gestion;disc04;Gestion;18 mois après le diplôme;;28;63;18;ns;ns;ns;ns;ns;ns;25.00;11.2;1780;ns;ns;ns;1400;2110;Perpignan_18;disc04_18
2014;LICENCE PRO;0660437S;Perpignan;A11;Montpellier;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;30 mois après le diplôme;;76;60;48;89;81;78;96;1450;22600;25.00;11.2;1780;16;47;27;1400;2110;Perpignan_30;disc12_30
2014;LICENCE PRO;0660437S;Perpignan;A11;Montpellier;STS;Sciences, technologies et santé;disc13;Sciences de la vie et de la terre;18 mois après le diplôme;;25;68;15;ns;ns;ns;ns;ns;ns;25.00;11.2;1780;ns;ns;ns;1400;2110;Perpignan_18;disc13_18
2014;LICENCE PRO;0660437S;Perpignan;A11;Montpellier;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;30 mois après le diplôme;;46;56;29;89;90;83;97;1760;27400;25.00;11.2;1780;16;53;20;1400;2110;Perpignan_30;disc15_30
2014;LICENCE PRO;0660437S;Perpignan;A11;Montpellier;STS;Sciences, technologies et santé;disc16;Informatique;18 mois après le diplôme;;5;63;3;ns;ns;ns;ns;ns;ns;25.00;11.2;1780;ns;ns;ns;1400;2110;Perpignan_18;disc16_18
2014;LICENCE PRO;0673021V;Strasbourg;A15;Strasbourg;DEG;Droit, économie et gestion;disc01;Ensemble formations juridiques, économiques et de gestion;18 mois après le diplôme;;86;70;29;95;27;71;97;1490;23300;8.00;9.4;1800;9;9;70;1430;2130;Strasbourg_18;disc01_18
2014;LICENCE PRO;0673021V;Strasbourg;A15;Strasbourg;DEG;Droit, économie et gestion;disc02;Droit;30 mois après le diplôme;;6;91;2;ns;ns;ns;ns;ns;ns;8.00;9.4;1800;ns;ns;ns;1430;2130;Strasbourg_30;disc02_30
2014;LICENCE PRO;0673021V;Strasbourg;A15;Strasbourg;DEG;Droit, économie et gestion;disc04;Gestion;18 mois après le diplôme;;55;67;18;95;31;78;98;1540;24000;8.00;9.4;1800;7;10;64;1430;2130;Strasbourg_18;disc04_18
2014;LICENCE PRO;0673021V;Strasbourg;A15;Strasbourg;SHS;Sciences humaines et sociales;disc07;Ensemble sciences humaines et sociales;18 mois après le diplôme;;10;73;3;ns;ns;ns;ns;ns;ns;8.00;9.4;1800;ns;ns;ns;1430;2130;Strasbourg_18;disc07_18
